shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
adidas Ultra Boost 4.0 DNA Chinese New Year, adidas, GZ7603, 180, 81, 86, 86, 6374fd8803a96e36ed3d3d20, adidas Ultra Boost 4.0 DNA, Core Black/Core Black/Gold Metallic, 2021-01-13, The UltraBoost 4.0 DNA 'Chinese New Year - Black' released as part of adidas' 2021 Chinese New Year lineup. The shoe's Primeknit upper is built in part with Parley Ocean Plastic and appears in black highlighted by a thematic design on the Three-Stripes lacing cage. The tongue tag includes a hit of red as a nod to the traditional envelopes associated with the holiday while underfoot a black full-length Boost midsole provides cushioning. A Continental rubber outsole is included for traction.
adidas Ultra Boost 1.0 Core Black (1.0), adidas, S77417, 180, 184, 155, 155, 6374fd8803a96e36ed3d3d23, adidas Ultra Boost 1.0, Core Black, 2015-05-19, The UltraBoost 1.0 'Core Black' features a black and grey Primeknit upper three-stripe cage black laces heel cup and silver and old branding. It was released alongside the ‘Silver’ and ‘White’ colorways in June 2015.
adidas Ultra Boost Nice Kicks Woodstock 50th Anniversary, adidas, EF7775, 180, 138, 130, 130, 6374fd8803a96e36ed3d3d27, adidas Ultra Boost, Multi/White/Gum, 2019-08-17, Released in August 2019 the NiceKicks x UltraBoost Consortium 'Woodstock - White' celebrates 50 years of the iconic music festival. As a result the shoe's upper emerges in a vibrant tie-dye print supported by a translucent Three-Stripes lacing cage and external heel counter. The insole and tongue tag sport special branding while underfoot a full-length Boost midsole provides cushioning giving way to a gum rubber outsole for traction.
adidas Ultra 4D Parley White, adidas, FZ0596, 250, 130, 120, 120, 6374fd8803a96e36ed3d3d28, adidas Ultra 4D, White/White/White, 2021-01-15, Featuring a sustainable construction the Parley x Ultra 4D 'Cream White' sports a clean colorway. The shoe's upper is built with Primeknit that incorporates Parley Ocean Plastic subtly accented by stitching throughout the build. An integrated lacing system secures the fit while underfoot an off-white 3D-printed midsole provides cushioning. A rubber outsole offers traction.
adidas Ultra 4D SNS Tee Time, adidas, FY7006, 250, 115, 159, 159, 6374fd8803a96e36ed3d3d2a, adidas Ultra 4D, Core White/Core White/Black, 2021-05-05, Releasing in May 2021 the Sneakersnstuff x Ultra 4D 'Tee Time' looks to a 2016 golf-themed collaboration between adidas and the Swedish retailer. Built with Primeknit the shoe's upper appears in a stylized mix of black and white with the tongue and sockliner sporting mismatched co-branding. Solid white marks the Three-Stripes lacing cage and external heel counter while underfoot the tooling is updated with a 4D midsole which appears in black and provides cushioning.
adidas Ultra Boost 2.0 DNA JuJu Smith-Schuster, adidas, FZ5485, 180, 93, 106, 106, 6374fd8803a96e36ed3d3d2b, adidas Ultra Boost 2.0 DNA, Team Dark Green/Gold Metallic/Cloud White, 2020-12-09, A PE colorway the JuJu Smith-Schuster x UltraBoost 2.0 'Long Beach Polytechnic High School' gives the nod to the Pro Bowl wide receiver's high school alma mater. The shoe's Primeknit upper appears in a series of green hues with the green Three-Stripes lacing cage highlighted by Gold Metallic. The heel includes a 'Smith-Schuster' tag with '562' on the inside of the tongue as a nod to the Long Beach California area code. Underfoot a white full-length Boost midsole provides cushioning.
adidas Ultra Boost 2020 ISS US National Lab Core Black, adidas, EG1341, 180, 89, 78, 78, 6374fd8803a96e36ed3d3d2e, adidas Ultra Boost 2020, Core Black/Core Black/Blue Violet Metallic, 2019-12-05, Revealed in December 2019 adidas and the ISS US National Lab created a collaboration featuring the UltraBoost 2020 with NASA engineering to test in the conditions of outer space. This Core Black iteration showcases a Primeknit bootie built with fortified weaves at the toe and a redesigned Three-Stripes cage. A 3D frame is fused to the neoprene heel. Rising above a rubber outsole the dual-density Boost midsole glimmers with an iridescent finish.
adidas Ultra Boost DNA Slip-On Leopard Print (W), adidas, GZ9896, 180, 45, 52, 52, 6374fd8803a96e36ed3d3d2f, adidas Ultra Boost DNA Slip-On, Core Black/Core Black/Glow Pink, 2021-01-25, The Wmns UltraBoost Slip-On DNA 'Leopard Print' brings unique tooling to its sustainable construction. The shoe's upper is built with Primeblue which includes recycled materials and Parley Ocean Plastic secured by cross straps in place of traditional laces. Underfoot a leopard print emerges throughout the full-length Boost midsole working with a Torsion bar for stability. A Continental rubber outsole offers traction.
adidas Ultra Boost 4.0 Game of Thrones White Walkers, adidas, EE3708, 180, 186, 151, 151, 6374fd8803a96e36ed3d3d31, adidas Ultra Boost 4.0, White/Ice Blue/Black, 2019-03-22, Part of a Game of Thrones capsule collection the Game Of Thrones x UltraBoost 4.0 'White Walkers' released in March 2019. Inspired by the show's undead antagonists the shoe's Primeknit upper appears in white supported by an Ice Blue Three-Stripes lacing cage external heel counter and forefoot overlay. 'Winter Is Here' appears on the heel while underfoot a white Boost midsole gives way to a white Continental rubber outsole.
adidas Ultra Boost 3.0 Oreo, adidas, S80636, 180, 250, 250, 250, 6374fd8803a96e36ed3d3d35, adidas Ultra Boost 3.0, White/Core Black, 2017-02-01, Working an equal mix of black and white into its Primeknit upper the UltraBoost 3.0 'Oreo' features a familiar two-tone design. The white lacing cage and black heel counter maintain the thematic look while the tooling including a Boost unit and Continental rubber outsole emerge in white.
adidas Ultra Boost 21 Halo Silver, adidas, FY0432, 180, 84, 99, 99, 6374fd8803a96e36ed3d3d36, adidas Ultra Boost 21, Halo Silver/Halo Silver/Halo Silver, 2021-02-04, The UltraBoost 21 'Halo Silver' brings a greyscale colorway to adidas' modern performance runner. The shoe's upper features a sustainable construction built with Primeblue that incorporates Parley Ocean Plastic. A Three-Stripes lacing cage works with an external heel counter to support the upper while underfoot the full-length Boost midsole houses 6% more Boost capsules for cushioning. The fit is also supported by a Linear Energy Push system designed to provide energy return.
adidas Ultra Boost 20 Pharrell Black Future, adidas, H01892, 180, 88, 100, 100, 6374fd8803a96e36ed3d3d37, adidas Ultra Boost 20, Core Black/Core Black-Core Black, 2020-12-12, Featuring a blacked-out look the Pharrell x UltraBoost 20 'Black Future' released as part of the Triple Black collection. Made in collaboration with Pharrell Williams the lifestyle runner is built with Primeknit that incorporates Primeblue which includes Parley Ocean Plastic. The rope laces and branding highlight the look with reflective detailing with Pharrell's Human Race logo marking the heel. Underfoot a tonal full-length Boost midsole provides cushioning.
adidas Ultra Boost All Terrain Neighborhood, adidas, FU7313, 200, 116, 121, 121, 6374fd8803a96e36ed3d3d3b, adidas Ultra Boost All Terrain, Core Black/Core Black/Core Black, 2019-11-29, Part of the four-shoe City Run collection the NEIGHBORHOOD x UltraBoost All Terrain 'NBHD' emerges in a black and white mix indicative of the Tokyo brand. Built with water-reppellent Primeknit the shoe's upper includes geometric designs throughout its construction with reflective detailing highlighting the look. A co-branded heel counter provides stability while a full-length Boost midsole provides cushioning underfoot.
adidas Ultra Boost DNA Superstar Black White, adidas, EG2043, 200, 83, 79, 79, 6374fd8803a96e36ed3d3d3d, adidas Ultra Boost DNA, Core Black/Cloud White/Gold Metallic, 2020-04-01, Released to celebrate 50 years of the Superstar silhouette the UltraBoost DNA 'Black Leather' features a look inspired by the shoe. The upper is built with leather finished in black and contrasted by the Three-Stripes on the side wall. Gold branding adds a luxe touch while the toe includes ridged detailing modeled after the shelltoe.
adidas Consortium Ultra 4D Packer Shoes Forest Navy, adidas, G55266, 250, 220, 224, 224, 6374fd8803a96e36ed3d3d3f, adidas Consortium Ultra 4D, Forest Green/FootwearWhite/Navy Blue, 2021-07-16, Made with the help of the New Jersey retailer the Packer Shoes x Ultra 4D 2.0 Consortium 'Green' is their second collaboration on the silhouette. Built with Primeknit the shoe's upper appears in green overlaid by tonal suede at the forefoot. The Three-Stripes lacing cage and external heel counter contrast the look in white while the mismatched tongue tags add Packer branding on the right shoe and Three-Stripes on the left. Underfoot a 3D-printed 4D midsole is included for cushioning.
adidas Ultra Boost 21 Washington, adidas, GX7967, 180, 94, 88, 88, 6374fd8803a96e36ed3d3d40, adidas Ultra Boost 21, Cloud White/Gold Metallic/Team College Purple, 2021-08-26, The adidas UltraBoost 21 'Washington' comes from the NCAA Pack which lets fans wear their school pride on their feet. A salute to the Huskies features a white and violet Primeknit upper with metallic gold three-stripes. Sustainably made in part with recycled Parley Ocean Plastic and zero virgin polyester is on a full-length Boost midsole. A printed 'U-Dub' is on the right sockliner and purple chenille tongue tags have mismatched adidas and 'W' branding which repeat on the woven heel tag.
adidas Ultra Boost Slip-On DNA Orchid Tint (W), adidas, GZ9847, 180, 50, 56, 56, 6374fd8803a96e36ed3d3d42, adidas Ultra Boost Slip-On DNA, Orchid Tint/Cloud White/Pink Tint, 2021-02-23, Featuring a slip-on construction the Wmns UltraBoost Slip-On DNA 'Orchid Tint' emerges with a pastel look. The shoe's upper is built with Primeblue which includes recycled high-performance materials and Parley Ocean Plastic finished in Orchid Tint. An external heel counter provides stability while underfoot a full-length Boost midsole gives way to a Continental rubber outsole for traction.
adidas Ultra Boost DNA Montreal, adidas, FY3426, 180, 97, 79, 79, 6374fd8803a96e36ed3d3d43, adidas Ultra Boost DNA, Scarlet/Cloud White/Core Black, 2020-06-26, The UltraBoost DNA 'Montreal' released as part of adidas' City Series. Drawing from the Canadian flag the shoe's Primeknit upper appears in Scarlet with Cloud White on the Three-Stripes. A direct Montréal callout emerges on the forefoot while a heel counter provides stability. Underfoot the black and white Boost midsole provides cushioning with a further hit of scarlet marking the outsole.
adidas Ultra Boost DNA Superstar White Black, adidas, EH1210, 200, 105, 97, 97, 6374fd8803a96e36ed3d3d45, adidas Ultra Boost DNA, Cloud White/Gold Metallic/Core Black, 2020-04-01, Celebrating 50 years of the Superstar the UltraBoost DNA 'Footwear White' features a look inspired by the venerable silhouette. As a result the shoe's upper is built with full-grain leather in white with black on the Three-Stripes and gold on the branding. Ridged detailing on the forefoot draws from the Superstar's signature shelltoe while underfoot a full-length Boost midsole provides cushioning.
adidas Ultra Boost DNA Python Black, adidas, FZ2733, 180, 100, 99, 99, 6374fd8803a96e36ed3d3d46, adidas Ultra Boost DNA, Supplier Colour/Core Black/Signal Orange, 2020-12-08, The UltraBoost DNA 'Animal Pack - Black Phyton' released as part of the Animal Pack. As a result the shoe's signature midfoot cage and external heel counter both include a snakeskin print. Otherwise built with Primeknit the shoe's upper appears in black cushioned underfoot by a tonal Boost midsole. A Continental rubber outsole offers traction while completing the largely subdued look.
adidas Ultra Boost DNA Mid Von Miller, adidas, FZ5490, 220, 115, 80, 80, 6374fd8803a96e36ed3d3d48, adidas Ultra Boost DNA Mid, Black/Collegiate Green/Gold Metallic, 2020-12-09, A PE colorway for the Super Bowl MVP the Von MIller x UltraBoost Mid 'DeSoto High School' gives the nod to his high school alma mater. Built with Primeknit the shoe's upper appears in a mix of black grey and green highlighted by metallic gold Three-Stripes on the side wall. An external heel counter is included for stability with a heel pull-loop providing easy on and off. Underfoot a full-length Boost midsole gives way to a Continental rubber outsole for cushioning and traction.
adidas Ultra Boost 5.0 DNA Glow in the Dark White Black (W), adidas, G58759, 180, 80, 60, 60, 6374fd8803a96e36ed3d3d4b, adidas Ultra Boost 5.0 DNA, Cloud White/Core Black/Signal Green, 2020-12-07, The Wmns UltraBoost 5.0 DNA 'Glow In The Dark - White Black' is a sustainable runner with vibrant detailing. The shoe's Primeblue upper incorporates Parley Ocean Plastic finished in white and Signal Green and highlighted by pink on the eyestay. Black Three-Stripes contrast the lacing cage which glow in the dark as does the external heel counter. Underfoot a full-length Boost midsole provides cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost DNA atmos Core Black, adidas, H05022, 190, 82, 67, 67, 6374fd8803a96e36ed3d3d4c, adidas Ultra Boost DNA, Core Black/Night Metallic/Core Black, 2020-11-14, The atmos x UltraBoost 1.0 Uncaged 'Triple Black' released as part of a collaboration with the Tokyo sneaker shop. Featuring a blacked-out look the shoe's upper is built with Primeknit with overbranding on the quarter panel in Night Metallic. An external heel counter provides stability while a tonal Boost midsole is included for cushioning. A black Continental rubber outsole provides traction while completing the look.
